9/01/2010,Real Murcia,0,Elche CF,2
9/01/2010,Real Sociedad,4,Cádiz CF,1
9/01/2010,Girona FC,0,UD Las Palmas,2
9/01/2010,Hércules CF,2,FC Cartagena,0
9/01/2010,Levante UD,1,Real Unión Club,0
9/01/2010,SD Huesca,0,Villarreal CF B,1
9/01/2010,Salamanca,1,CD Castellón,1
9/01/2010,Córdoba CF,0,Rayo Vallecano,0
16/01/2010,CD Castellón,0,Levante UD,0
16/01/2010,Cádiz CF,0,SD Huesca,0
16/01/2010,Girona FC,2,Albacete B.,2
16/01/2010,RC Celta,0,Real Sociedad,1
16/01/2010,Real Betis,1,Salamanca,0
16/01/2010,UD Las Palmas,0,Real Murcia,3
16/01/2010,Elche CF,2,Nàstic,2
16/01/2010,FC Cartagena,1,RC Recreativo,0
16/01/2010,Rayo Vallecano,4,Hércules CF,4
16/01/2010,Real Unión Club,2,Córdoba CF,3
16/01/2010,Villarreal CF B,1,CD Numancia,0
23/01/2010,Albacete B.,0,FC Cartagena,0
23/01/2010,CD Numancia,1,Cádiz CF,3
23/01/2010,Nàstic,2,UD Las Palmas,1
23/01/2010,Hércules CF,1,Real Unión Club,0
23/01/2010,Salamanca,2,Villarreal CF B,4
23/01/2010,Córdoba CF,0,CD Castellón,0
23/01/2010,Levante UD,1,Real Betis,0
23/01/2010,RC Recreativo,2,Rayo Vallecano,0
23/01/2010,Real Murcia,0,Girona FC,0
23/01/2010,Real Sociedad,0,Elche CF,1
23/01/2010,SD Huesca,1,RC Celta,1
30/01/2010,Albacete B.,2,Rayo Vallecano,2
30/01/2010,FC Cartagena,4,Girona FC,1
30/01/2010,Hércules CF,1,CD Castellón,2
30/01/2010,Levante UD,2,Villarreal CF B,1
30/01/2010,Real Sociedad,2,UD Las Palmas,2
30/01/2010,SD Huesca,0,Elche CF,0
30/01/2010,CD Numancia,0,RC Celta,0
30/01/2010,Nàstic,2,Real Murcia,3
30/01/2010,Córdoba CF,0,Real Betis,1
30/01/2010,RC Recreativo,0,Real Unión Club,0
30/01/2010,Salamanca,1,Cádiz CF,1
6/02/2010,Elche CF,0,CD Numancia,1
6/02/2010,Girona FC,0,Nàstic,2
6/02/2010,Real Murcia,1,Real Sociedad,1
6/02/2010,Villarreal CF B,4,Córdoba CF,0
